0.4729 	WARNING 	Movie2 stim could not be imported and won't be available
11.6188 	EXP 	crossPractice: autoDraw = False
11.6188 	EXP 	sheep_image: autoDraw = False
11.6188 	EXP 	ship_image: autoDraw = False
11.6188 	EXP 	practice_left: autoDraw = False
11.6188 	EXP 	practice_right: autoDraw = False
11.6188 	EXP 	text: text = '0.586 ...FASTER!'
11.6188 	EXP 	text: autoDraw = True
12.5847 	EXP 	New trial (rep=0, index=2): {u'stimuli': u'final_7_6.wav'}
12.5863 	EXP 	Set  sound=final_7_6.wav
12.6006 	EXP 	text: autoDraw = False
12.6006 	EXP 	text: autoDraw = False
12.6006 	EXP 	crossPractice: autoDraw = True
13.0005 	EXP 	crossPractice: autoDraw = False
13.0849 	EXP 	Sound  started
13.1006 	EXP 	sheep_image: autoDraw = True
13.1006 	EXP 	ship_image: autoDraw = True
13.1006 	EXP 	practice_left: autoDraw = True
13.1006 	EXP 	practice_right: autoDraw = True
13.4864 	DATA 	Keypress: left
13.5098 	EXP 	crossPractice: autoDraw = False
13.5098 	EXP 	sheep_image: autoDraw = False
13.5098 	EXP 	ship_image: autoDraw = False
13.5098 	EXP 	practice_left: autoDraw = False
13.5098 	EXP 	practice_right: autoDraw = False
13.5098 	EXP 	text: text = '0.402 ...FASTER!'
13.5098 	EXP 	text: autoDraw = True
14.4861 	EXP 	New trial (rep=0, index=3): {u'stimuli': u'final_8_5.wav'}
14.4882 	EXP 	Set  sound=final_8_5.wav
14.5011 	EXP 	text: autoDraw = False
14.5011 	EXP 	text: autoDraw = False
14.5011 	EXP 	crossPractice: autoDraw = True
14.9010 	EXP 	crossPractice: autoDraw = False
15.0011 	EXP 	Sound  started
15.0181 	EXP 	sheep_image: autoDraw = True
15.0181 	EXP 	ship_image: autoDraw = True
15.0181 	EXP 	practice_left: autoDraw = True
15.0181 	EXP 	practice_right: autoDraw = True
15.5366 	DATA 	Keypress: right
15.5669 	EXP 	crossPractice: autoDraw = False
15.5669 	EXP 	sheep_image: autoDraw = False
15.5669 	EXP 	ship_image: autoDraw = False
15.5669 	EXP 	practice_left: autoDraw = False
15.5669 	EXP 	practice_right: autoDraw = False
15.5669 	EXP 	text: text = '0.536 ...FASTER!'
15.5669 	EXP 	text: autoDraw = True
16.5350 	EXP 	New trial (rep=0, index=4): {u'stimuli': u'final_3_6.wav'}
16.5365 	EXP 	Set  sound=final_3_6.wav
16.5517 	EXP 	text: autoDraw = False
16.5517 	EXP 	text: autoDraw = False
16.5517 	EXP 	crossPractice: autoDraw = True
16.9521 	EXP 	crossPractice: autoDraw = False
17.0525 	EXP 	Sound  started
17.0683 	EXP 	sheep_image: autoDraw = True
17.0683 	EXP 	ship_image: autoDraw = True
17.0683 	EXP 	practice_left: autoDraw = True
17.0683 	EXP 	practice_right: autoDraw = True
17.6208 	DATA 	Keypress: left
17.6389 	EXP 	crossPractice: autoDraw = False
17.6389 	EXP 	sheep_image: autoDraw = False
17.6389 	EXP 	ship_image: autoDraw = False
17.6389 	EXP 	practice_left: autoDraw = False
17.6389 	EXP 	practice_right: autoDraw = False
17.6389 	EXP 	text: text = '0.569 ...FASTER!'
17.6389 	EXP 	text: autoDraw = True
18.6194 	EXP 	New trial (rep=0, index=5): {u'stimuli': u'final_0_0.wav'}
18.6214 	EXP 	Set  sound=final_0_0.wav
18.6351 	EXP 	text: autoDraw = False
18.6351 	EXP 	text: autoDraw = False
18.6351 	EXP 	crossPractice: autoDraw = True
19.0347 	EXP 	crossPractice: autoDraw = False
19.1355 	EXP 	Sound  started
19.1511 	EXP 	sheep_image: autoDraw = True
19.1511 	EXP 	ship_image: autoDraw = True
19.1511 	EXP 	practice_left: autoDraw = True
19.1511 	EXP 	practice_right: autoDraw = True
19.9711 	DATA 	Keypress: escape
